,item,freq,canon_segm,prs,ROOT_1_FamSize,ROOT_1_Freq,ROOT_1_Length,ROOT_1_PFMF,SUFF_1_FamSize,SUFF_1_Freq,SUFF_1_Length,SUFF_1_PFMF,n_morphemes
14378,batifolages,0.01,(batifoler)>age>,"(0, 1, 1)",2,0.76,9,50,201,707.48,3,85.0746268656716,2
14382,bâtiment,27.58,(bâtir)>ment>,"(0, 1, 1)",4,43.13,5,0,919,5042.80999999999,4,3.48204570184983,2
14387,bâtisse,0.95,(bâtir)>isse>,"(0, 1, 1)",4,43.13,5,50,1,0.95,4,0,2
14390,bâtonnet,0.84,(bâton)>et>,"(0, 1, 1)",3,19.11,5,33.3333333333333,75,229.51,2,37.3333333333333,2
14392,bâtonnier,0.16,(bâton)>ier>,"(0, 1, 1)",3,19.11,5,66.6666666666666,181,847.1,3,79.5580110497237,2
14397,battant,4.81,(battre)>ant/ent>,"(0, 1, 1)",12,253.13,6,33.3333333333333,522,3302.43999999999,7,18.7739463601532,2
14401,batte,13.99,(battre)>ment>,"(0, 1, 1)",12,253.13,6,25,919,5042.80999999999,4,6.42002176278563,2
14407,batteur,4.5,(battre)>eur>,"(0, 1, 1)",12,253.13,6,41.6666666666666,501,2127.06,3,16.9660678642714,2
14414,battoir,0.05,(battre)>oir>,"(0, 1, 1)",12,253.13,6,83.3333333333333,28,113.06,3,92.8571428571428,2
14430,bavait,7.08,(bave)>[VB]>,"(0, 1, 1)",5,13.59,4,0,1600,25208.9699999999,2,22.75,2
14432,bavardage,3.56,(bavard)>age>,"(0, 1, 1)",3,23.67,6,66.6666666666666,201,707.48,3,20.3980099502487,2
14434,bavardaient,12.65,(bavard)>[VB]>,"(0, 1, 1)",3,23.67,6,0,1600,25208.9699999999,2,16.3125,2
14445,baveur,0.08,(bave)>eur>,"(0, 1, 1)",5,13.59,4,80,501,2127.06,3,82.2355289421157,2
14446,baveux,1.24,(bave)>eux>,"(0, 1, 1)",5,13.59,4,60,271,1027.7,3,36.1623616236162,2
14447,bavure,1.66,(bave)>ure>,"(0, 1, 1)",5,13.59,4,40,122,595.65,3,40.983606557377,2
14449,bazardait,0,(bazar)>[VB]>,"(0, 1, 1)",2,8.35,5,50,1600,25208.9699999999,2,91.125,2
14456,béatement,0.01,(béat)>ment>,"(0, 1, 1)",4,0.85,4,50,919,5042.80999999999,4,90.0979325353645,2
14457,béatifier,0,(béat)>ifi[VB]>,"(0, 1, 1)",4,0.85,4,75,33,315.52,6,81.8181818181818,2
14458,béatitude,0.58,(béat)>ude>,"(0, 1, 1)",4,0.85,4,0,26,70.7599999999999,3,50,2
14461,beauté,72.5599999999999,(beau)>ité>,"(0, 1, 1)",4,846.05,4,25,334,1491.88,3,1.19760479041916,2
14464,bêcher,0.36,(bêche)>[VB]>,"(0, 1, 1)",2,0.81,5,50,1600,25208.9699999999,2,64.375,2
14467,becqueter,0.1,(bec)>et>,"(0, 1, 1)",4,7.83,3,50,75,229.51,2,85.3333333333333,2
14468,bedonnant,0.17,(bedaine)>ant/ent>,"(0, 1, 1)",2,1.06,7,50,522,3302.43999999999,7,74.7126436781609,2
14470,bégaiement,0.54,(bégayer)>ment>,"(0, 1, 1)",2,2.23,7,50,919,5042.80999999999,4,53.7540805223068,2
14475,beignet,8.69,(beigne)>et>,"(0, 1, 1)",2,9.17,6,0,75,229.51,2,9.33333333333333,2
14477,bêlantes,0,(bêler)>ant/ent>,"(0, 1, 1)",2,0,5,0,522,3302.43999999999,7,93.2950191570881,2
14479,bellâtre,0.32,(beau)>âtre>,"(0, 1, 1)",4,846.05,4,75,14,1.49,4,0,2
14480,bellicistes,0.19,(bellique)>iste>,"(0, 1, 1)",2,0.6,8,50,119,322.749999999999,4,63.8655462184873,2
14481,belliqueux,0.41,(bellique)>eux>,"(0, 1, 1)",2,0.6,8,0,271,1027.7,3,58.6715867158671,2
14482,bénédiction,10.61,(bénir)>ion>,"(0, 1, 1)",3,61.23,5,33.3333333333333,766,3498.54,3,10.574412532637,2
14483,bénéficiaire,0.92,(bénéfice)>aire>,"(0, 1, 1)",4,13.0699999999999,8,75,179,853.76,4,60.8938547486033,2
14484,bénéficiait,1.75,(bénéfice)>[VB]>,"(0, 1, 1)",4,13.0699999999999,8,25,1600,25208.9699999999,2,42.125,2
14500,bénitier,0.72,(bénir)>ier>,"(0, 1, 1)",3,61.23,5,66.6666666666666,181,847.1,3,56.9060773480663,2
14505,berceau,6.72,(bercer)>eau>,"(0, 1, 1)",4,11.6699999999999,6,0,29,436.9,3,24.1379310344827,2
14507,bercement,0,(bercer)>ment>,"(0, 1, 1)",4,11.6699999999999,6,75,919,5042.80999999999,4,93.4711643090315,2
14509,berceuse,1.7,(bercer)>euse>,"(0, 1, 1)",4,11.6699999999999,6,50,14,20.61,4,21.4285714285714,2
14510,bergerie,0.99,(berger)>ie>,"(0, 1, 1)",1,0.99,6,0,59,435.78,2,64.4067796610169,2
14516,besogneux,0.12,(besogne)>eux>,"(0, 1, 1)",2,2.94,7,50,271,1027.7,3,74.9077490774907,2
14517,bestiaire,0,(bête)>aire>,"(0, 1, 1)",11,210.27,4,90.9090909090909,179,853.76,4,97.7653631284916,2
14518,bestial,2.13,(bête)>al>,"(0, 1, 1)",11,210.27,4,45.4545454545454,200,1125.04,2,36,2
14521,bestiole,5.07,(bête)>ole>,"(0, 1, 1)",11,210.27,4,27.2727272727272,7,10.76,3,0,2
14524,bêtement,4.56,(bête)>ment>,"(0, 1, 1)",11,210.27,4,36.3636363636363,919,5042.80999999999,4,15.5603917301414,2
14525,bêtise,39.32,(bête)>ise>,"(0, 1, 1)",11,210.27,4,9.09090909090909,13,75.3999999999999,3,0,2
14527,bétonnière,0.22,(béton)>ère>,"(0, 1, 1)",2,6.63,5,50,49,86.54,3,69.3877551020408,2
14533,beurré,0.92,(beurre)>[VB]>,"(0, 1, 1)",2,17.31,6,50,1600,25208.9699999999,2,53.0625,2
14535,beuveries,0.26,(beuv)>erie>,"(0, 1, 1)",1,0.26,4,0,109,267.479999999999,4,72.4770642201834,2
14536,biaise,0.06,(biais)>[VB]>,"(0, 1, 1)",2,1.7,5,50,1600,25208.9699999999,2,77.3125,2
14542,biblique,2.78,(biblio)>ique>,"(0, 1, 1)",3,24.72,6,33.3333333333333,281,852.449999999999,4,24.5551601423487,2
14547,bichonnait,0.05,(bichon)>[VB]>,"(0, 1, 1)",1,0.05,6,0,1600,25208.9699999999,2,78.25,2
14555,bidonne,0.01,(bidon)>[VB]>,"(0, 1, 1)",2,15.82,5,50,1600,25208.9699999999,2,86.3125,2
14578,bigrement,0.28,(bigre)>ment>,"(0, 1, 1)",1,0.28,5,0,919,5042.80999999999,4,65.50598476605,2
14579,bijouterie,2.41,(bijou)>erie>,"(0, 1, 1)",3,32.96,5,33.3333333333333,109,267.479999999999,4,18.348623853211,2
14581,bijoutier,1.54,(bijou)>ier>,"(0, 1, 1)",3,32.96,5,66.6666666666666,181,847.1,3,39.2265193370165,2
14585,biler,0.1,(bile)>[VB]>,"(0, 1, 1)",2,5.02,4,50,1600,25208.9699999999,2,75.25,2
14586,biner,0.33,(bine)>[VB]>,"(0, 1, 1)",2,0.58,4,0,1600,25208.9699999999,2,65.4375,2
14587,binette,0.25,(bine)>ette>,"(0, 1, 1)",2,0.58,4,50,110,295.429999999999,4,66.3636363636363,2
14597,bipés,0.05,(bip)>[VB]>,"(0, 1, 1)",2,6.99,3,50,1600,25208.9699999999,2,78.25,2
14598,biquet,0.54,(bique)>et>,"(0, 1, 1)",2,0.59,5,0,75,229.51,2,46.6666666666666,2
14600,biquette,0.05,(bique)>ette>,"(0, 1, 1)",2,0.59,5,50,110,295.429999999999,4,82.7272727272727,2
14606,bizarrement,7.12,(bizarre)>ment>,"(0, 1, 1)",3,139.65,7,33.3333333333333,919,5042.80999999999,4,10.8813928182807,2
14607,bizarrerie,1.11999999999999,(bizarre)>erie>,"(0, 1, 1)",3,139.65,7,66.6666666666666,109,267.479999999999,4,37.6146788990825,2
14609,blaguais,3.45,(blague)>[VB]>,"(0, 1, 1)",2,80.55,6,50,1600,25208.9699999999,2,32.5,2
14616,blâmer,4.79,(blâme)>[VB]>,"(0, 1, 1)",2,9.55,5,0,1600,25208.9699999999,2,28.375,2
14618,blanchâtre,0.05,(blanc)>âtre>,"(0, 1, 1)",7,182.37,5,85.7142857142857,14,1.49,4,64.2857142857142,2
14620,blancheur,1.23,(blanc)>eur>,"(0, 1, 1)",7,182.37,5,28.5714285714285,501,2127.06,3,44.1117764471057,2
14621,blanchi,4.62,(blanc)>[VB]>,"(0, 1, 1)",7,182.37,5,14.2857142857142,1600,25208.9699999999,2,29.3125,2
14623,blanchiment,0.74,(blanc)>ment>,"(0, 1, 1)",7,182.37,5,57.1428571428571,919,5042.80999999999,4,47.442872687704,2
14634,blasphémateur,0.81,(blasphème)>eur>,"(0, 1, 1)",2,7.55,9,50,501,2127.06,3,53.692614770459,2
14638,blêmit,0.28,(blême)>[VB]>,"(0, 1, 1)",2,1.75,5,50,1600,25208.9699999999,2,66.6875,2
14641,blessant,1.47,(blesser)>ant/ent>,"(0, 1, 1)",3,183.659999999999,7,66.6666666666666,522,3302.43999999999,7,39.0804597701149,2
14651,blessure,41.82,(blesser)>ure>,"(0, 1, 1)",3,183.659999999999,7,33.3333333333333,122,595.65,3,1.63934426229508,2
14653,bleuâtre,0.08,(bleu)>âtre>,"(0, 1, 1)",4,98.3399999999999,4,75,14,1.49,4,50,2
14655,bleuets,0.95,(bleu)>et>,"(0, 1, 1)",4,98.3399999999999,4,25,75,229.51,2,33.3333333333333,2
14656,bleuies,0.58,(bleu)>[VB]>,"(0, 1, 1)",4,98.3399999999999,4,50,1600,25208.9699999999,2,59.125,2
14661,blindage,0.43,(blinder)>age>,"(0, 1, 1)",2,8.12,7,50,201,707.48,3,62.1890547263681,2
14667,blocage,1.57,(bloc)>age>,"(0, 1, 1)",5,60.08,4,60,201,707.48,3,33.8308457711442,2
14668,bolchevisme,0.11,(bolchevik)>isme>,"(0, 1, 1)",2,1.86,9,50,91,100.85,4,73.6263736263736,2
14669,blondasse,0.77,(blond)>asse>,"(0, 1, 1)",3,45.52,5,33.3333333333333,14,39.9,4,42.8571428571428,2
14670,blondeur,0.2,(blond)>eur>,"(0, 1, 1)",3,45.52,5,66.6666666666666,501,2127.06,3,72.0558882235529,2
14672,bloqua,39.84,(bloc)>[VB]>,"(0, 1, 1)",5,60.08,4,0,1600,25208.9699999999,2,6.9375,2
14683,bloqueurs,0.06,(bloc)>eur>,"(0, 1, 1)",5,60.08,4,80,501,2127.06,3,84.4311377245509,2
14692,blouson,7.15,(blouse)>on>,"(0, 1, 1)",2,12.86,6,0,109,331.19,2,11.9266055045871,2
14694,bluffe,4.06,(bluff)>[VB]>,"(0, 1, 1)",2,4.06,5,0,1600,25208.9699999999,2,31.125,2
14696,bluffeuses,0,(bluff)>eur>,"(0, 1, 1)",2,4.06,5,50,501,2127.06,3,93.4131736526946,2
14698,bobinettes,0.03,(bobine)>ette>,"(0, 1, 1)",4,6.88999999999999,6,75,110,295.429999999999,4,86.3636363636363,2
14706,boisée,0.18,(boire)>é>,"(0, 1, 1)",17,647.84,5,70.5882352941176,57,846.24,1,68.4210526315789,2
14707,boiseries,0.15,(boire)>erie>,"(0, 1, 1)",17,647.84,5,76.4705882352941,109,267.479999999999,4,77.0642201834862,2
14708,boisson,18.55,(boire)>on>,"(0, 1, 1)",17,647.84,5,11.7647058823529,109,331.19,2,3.6697247706422,2
14711,boitait,23.28,(boire)>[VB]>,"(0, 1, 1)",17,647.84,5,5.88235294117647,1600,25208.9699999999,2,11.75,2
14713,boiteuse,5.12,(boire)>eux>,"(0, 1, 1)",17,647.84,5,23.5294117647058,271,1027.7,3,11.4391143911439,2
14715,boîtier,0.72,(boîte)>ier>,"(0, 1, 1)",5,89.53,5,20,181,847.1,3,56.9060773480663,2
14716,boitillait,0.02,(boire)>ill[VB]>,"(0, 1, 1)",17,647.84,5,94.1176470588235,8,11.1999999999999,6,50,2
14723,bombardement,6.43999999999999,(bombe)>ard>,"(0, 1, 1)",4,81.7599999999999,5,25,52,113.07,3,11.5384615384615,2
14731,bombé,0.69,(bombe)>[VB]>,"(0, 1, 1)",4,81.7599999999999,5,75,1600,25208.9699999999,2,56.6875,2
14737,bonbonnière,0.14,(bonbon)>ère>,"(0, 1, 1)",2,23.58,6,50,49,86.54,3,77.5510204081632,2
14738,bondé,6.77,(bond)>[VB]>,"(0, 1, 1)",5,13.9599999999999,4,0,1600,25208.9699999999,2,23.375,2
14750,boniche,1.16,(bon)>iche>,"(0, 1, 1)",10,3071.74,3,60,3,2.17999999999999,4,0,2
14751,boniment,2.67,(bon)>ment>,"(0, 1, 1)",10,3071.74,3,50,919,5042.80999999999,4,21.436343852013,2
14758,bonté,17.31,(bon)>ité>,"(0, 1, 1)",10,3071.74,3,30,334,1491.88,3,4.49101796407185,2
14759,bordaient,4.05,(bord)>[VB]>,"(0, 1, 1)",12,121.46,4,25,1600,25208.9699999999,2,31.1875,2
14771,bordure,1.11,(bord)>ure>,"(0, 1, 1)",12,121.46,4,75,122,595.65,3,48.3606557377049,2
14773,borna,4.47999999999999,(borne)>[VB]>,"(0, 1, 1)",2,13.29,5,50,1600,25208.9699999999,2,29.625,2
14789,bosselé,0.1,(boss)>elé>,"(0, 1, 1)",4,19.6999999999999,4,50,4,1.14,3,75,2
14793,bosseuse,0.03,(boss)>eur>,"(0, 1, 1)",4,19.6999999999999,4,75,501,2127.06,3,86.2275449101796,2
14795,bossu,6.11999999999999,(boss)>u>,"(0, 1, 1)",4,19.6999999999999,4,25,14,21.57,1,0,2
14797,botta,9.68,(botte)>[VB]>,"(0, 1, 1)",3,47.9499999999999,5,33.3333333333333,1600,25208.9699999999,2,18.625,2
14807,bottines,1.73,(botte)>ine>,"(0, 1, 1)",3,47.9499999999999,5,66.6666666666666,25,56.3199999999999,3,24,2
14808,bouchait,12.43,(bouche)>[VB]>,"(0, 1, 1)",9,136.07,6,22.2222222222222,1600,25208.9699999999,2,16.375,2
14813,boucher,13.59,(bouche)>er>,"(0, 1, 1)",9,136.07,6,11.1111111111111,37,316.04,2,10.8108108108108,2
14815,boucherie,4.1,(bouche)>erie>,"(0, 1, 1)",9,136.07,6,44.4444444444444,109,267.479999999999,4,11.0091743119266,2
14819,bouchon,7.25,(bouche)>on>,"(0, 1, 1)",9,136.07,6,33.3333333333333,109,331.19,2,11.0091743119266,2
14822,boucla,17.8,(boucle)>[VB]>,"(0, 1, 1)",5,44.7799999999999,6,20,1600,25208.9699999999,2,13.4375,2
14830,bouclettes,0.51,(boucle)>ette>,"(0, 1, 1)",5,44.7799999999999,6,40,110,295.429999999999,4,57.2727272727272,2
14833,bouddhisme,0.42,(bouddha)>isme>,"(0, 1, 1)",3,1.85,7,33.3333333333333,91,100.85,4,50.5494505494505,2
14834,bouddhiste,1.32,(bouddha)>iste>,"(0, 1, 1)",3,1.85,7,0,119,322.749999999999,4,29.4117647058823,2
14838,bouderie,0.12,(bouder)>erie>,"(0, 1, 1)",4,4.49,6,75,109,267.479999999999,4,80.7339449541284,2
14839,boudeur,0.15,(bouder)>eur>,"(0, 1, 1)",4,4.49,6,50,501,2127.06,3,76.8463073852295,2
14842,boudoir,0.93,(bouder)>oir>,"(0, 1, 1)",4,4.49,6,25,28,113.06,3,42.8571428571428,2
14843,boueuse,1.74,(boue)>eux>,"(0, 1, 1)",2,16.83,4,50,271,1027.7,3,28.7822878228782,2
14846,bouffait,33.72,(bouffe)>[VB]>,"(0, 1, 1)",4,61.44,6,0,1600,25208.9699999999,2,8.25,2
14847,bouffantes,0.14,(bouffe)>ant/ent>,"(0, 1, 1)",4,61.44,6,75,522,3302.43999999999,7,76.4367816091954,2
14855,bouffeur,0.92,(bouffe)>eur>,"(0, 1, 1)",4,61.44,6,50,501,2127.06,3,51.0978043912175,2
14858,bouffonnant,0,(bouffons)>ant/ent>,"(0, 1, 1)",2,9.09,8,50,522,3302.43999999999,7,93.2950191570881,2
14861,bougainvillées,0.01,(bougainville)>é>,"(0, 1, 1)",1,0.01,12,0,57,846.24,1,85.9649122807017,2
14871,bougeoir,0.2,(bougie)>oir>,"(0, 1, 1)",2,18.52,6,50,28,113.06,3,78.5714285714285,2
14874,bougeotte,1.04,(bouger)>otte>,"(0, 1, 1)",2,246.739999999999,6,50,3,3.13,4,33.3333333333333,2
14883,bougonna,0.06,(bougonn)>[VB]>,"(0, 1, 1)",1,0.06,7,0,1600,25208.9699999999,2,77.3125,2
14887,bougrement,0.52,(bougre)>ment>,"(0, 1, 1)",3,5.52999999999999,6,33.3333333333333,919,5042.80999999999,4,54.6245919477693,2
14890,bouillant,4.62,(bouillir)>ant/ent>,"(0, 1, 1)",7,21.6999999999999,8,14.2857142857142,522,3302.43999999999,7,19.7318007662835,2
14896,bouilloire,1.52,(bouillir)>oire>,"(0, 1, 1)",7,21.6999999999999,8,57.1428571428571,47,114.259999999999,4,27.6595744680851,2
14897,bouillon,4.01,(bouillir)>on>,"(0, 1, 1)",7,21.6999999999999,8,28.5714285714285,109,331.19,2,20.1834862385321,2
14903,bouillotte,0.5,(bouillir)>otte>,"(0, 1, 1)",7,21.6999999999999,8,71.4285714285714,3,3.13,4,66.6666666666666,2
14904,boulanger,3.48,(boulang)>er>,"(0, 1, 1)",2,7.24,7,50,37,316.04,2,40.5405405405405,2
14906,boulangerie,3.76,(boulang)>erie>,"(0, 1, 1)",2,7.24,7,0,109,267.479999999999,4,11.9266055045871,2
14910,boulet,2.95,(boule)>et>,"(0, 1, 1)",10,45.03,5,20,75,229.51,2,18.6666666666666,2
14912,boulette,6.13,(boule)>ette>,"(0, 1, 1)",10,45.03,5,10,110,295.429999999999,4,11.8181818181818,2
14916,bouleversant,1.6,(bouleverser)>ant/ent>,"(0, 1, 1)",3,17.67,11,33.3333333333333,522,3302.43999999999,7,37.3563218390804,2
14922,bouleversement,0.459999999999999,(bouleverser)>ment>,"(0, 1, 1)",3,17.67,11,66.6666666666666,919,5042.80999999999,4,57.4537540805223,2
14925,boulier,0.15,(boule)>ier>,"(0, 1, 1)",10,45.03,5,60,181,847.1,3,81.7679558011049,2
14926,boulonnait,0,(boule)>onn[VB]>,"(0, 1, 1)",10,45.03,5,80,4,2.23,6,75,2
14928,boulotter,0.12,(boule)>ott[VB]>,"(0, 1, 1)",10,45.03,5,70,2,0.12,6,0,2
14929,bouquinage,0,(bouquin)>age>,"(0, 1, 1)",4,13.77,7,75,201,707.48,3,91.5422885572139,2
14930,bouquiner,0.17,(bouquin)>[VB]>,"(0, 1, 1)",4,13.77,7,25,1600,25208.9699999999,2,70.625,2
14931,bouquinistes,0.12,(bouquin)>iste>,"(0, 1, 1)",4,13.77,7,50,119,322.749999999999,4,68.0672268907563,2
14932,bourbeux,0.03,(bourbe)>eux>,"(0, 1, 1)",3,1.72,6,66.6666666666666,271,1027.7,3,84.1328413284132,2
14933,bourbier,1.1,(bourbe)>ier>,"(0, 1, 1)",3,1.72,6,0,181,847.1,3,45.3038674033149,2
14934,bourdonna,2.19,(bourdon)>[VB]>,"(0, 1, 1)",4,5.10999999999999,7,0,1600,25208.9699999999,2,38.75,2
14938,bourdonnante,0.04,(bourdon)>ant/ent>,"(0, 1, 1)",4,5.10999999999999,7,75,522,3302.43999999999,7,85.4406130268199,2
14941,bourdonnement,1.71,(bourdon)>ment>,"(0, 1, 1)",4,5.10999999999999,7,25,919,5042.80999999999,4,29.4885745375408,2
14945,bourgade,0.46,(bourg)>ade>,"(0, 1, 1)",6,20.22,5,66.6666666666666,43,65.47,3,53.4883720930232,2
14947,bourgeois,12.39,(bourg)>ois>,"(0, 1, 1)",6,20.22,5,0,12,80.02,3,8.33333333333333,2
14951,bourgeonnait,0.03,(bourgeon)>[VB]>,"(0, 1, 1)",3,0.19,8,33.3333333333333,1600,25208.9699999999,2,81.625,2
14953,bourgeonnement,0,(bourgeon)>ment>,"(0, 1, 1)",3,0.19,8,66.6666666666666,919,5042.80999999999,4,93.4711643090315,2
14955,bourrade,0,(bourrer)>ade>,"(0, 1, 1)",6,43.17,7,66.6666666666666,43,65.47,3,90.6976744186046,2
14963,bourrelet,0.49,(bourrer)>et>,"(0, 1, 1)",6,43.17,7,33.3333333333333,75,229.51,2,50.6666666666666,2
14975,boursouflement,0,(boursoufler)>ment>,"(0, 1, 1)",3,0.24,11,66.6666666666666,919,5042.80999999999,4,93.4711643090315,2
14976,boursouflures,0.03,(boursoufler)>ure>,"(0, 1, 1)",3,0.24,11,33.3333333333333,122,595.65,3,90.1639344262295,2
14978,bousculade,0.89,(bousculer)>ade>,"(0, 1, 1)",2,8.85,9,50,43,65.47,3,34.8837209302325,2
14992,bouseux,2.29,(bouse)>eux>,"(0, 1, 1)",3,4.25,5,0,271,1027.7,3,23.6162361623616,2
14993,bousier,0.03,(bouse)>ier>,"(0, 1, 1)",3,4.25,5,66.6666666666666,181,847.1,3,89.5027624309392,2
14998,boutiquières,0,(boutique)>ère>,"(0, 1, 1)",3,26.57,8,66.6666666666666,49,86.54,3,95.9183673469387,2
14999,boutiquiers,0.04,(boutique)>ier>,"(0, 1, 1)",3,26.57,8,33.3333333333333,181,847.1,3,88.3977900552486,2
15000,boutonner,0.72,(bouton)>[VB]>,"(0, 1, 1)",6,35.07,6,33.3333333333333,1600,25208.9699999999,2,56.1875,2
15001,boutonneux,0.55,(bouton)>eux>,"(0, 1, 1)",6,35.07,6,50,271,1027.7,3,53.5055350553505,2
15002,boutonnière,0.45,(bouton)>ère>,"(0, 1, 1)",6,35.07,6,66.6666666666666,49,86.54,3,48.9795918367346,2
15004,bouture,0.03,(bout)>ure>,"(0, 1, 1)",5,137.63,4,80,122,595.65,3,90.1639344262295,2
15006,boxer,3.78999999999999,(box)>[VB]>,"(0, 1, 1)",3,24.46,3,66.6666666666666,1600,25208.9699999999,2,31.5625,2
15007,boxeur,8.36,(box)>eur>,"(0, 1, 1)",3,24.46,3,33.3333333333333,501,2127.06,3,10.1796407185628,2
15011,braconnier,0.84,(braconner)>ier>,"(0, 1, 1)",2,0.85,9,0,181,847.1,3,53.5911602209944,2
15016,braillarde,0.12,(brailler)>ard>,"(0, 1, 1)",3,3.67,8,66.6666666666666,52,113.07,3,75,2
15025,braisés,0.01,(braise)>[VB]>,"(0, 1, 1)",5,5.55,6,80,1600,25208.9699999999,2,86.3125,2
15026,brancardiers,0.86,(brancard)>ier>,"(0, 1, 1)",2,3.34,8,50,181,847.1,3,51.9337016574585,2
15027,branchages,0.41,(branche)>age>,"(0, 1, 1)",6,47.88,7,66.6666666666666,201,707.48,3,62.6865671641791,2
15028,branchai,17.12,(branche)>[VB]>,"(0, 1, 1)",6,47.88,7,16.6666666666666,1600,25208.9699999999,2,13.75,2
15037,branchettes,0,(branche)>ette>,"(0, 1, 1)",6,47.88,7,83.3333333333333,110,295.429999999999,4,95.4545454545454,2
15046,braquage,6.49,(braquer)>age>,"(0, 1, 1)",3,23.9599999999999,7,33.3333333333333,201,707.48,3,12.4378109452736,2
15055,braqueur,2.88,(braquer)>eur>,"(0, 1, 1)",3,23.9599999999999,7,66.6666666666666,501,2127.06,3,26.1477045908183,2
15058,brasier,1.43,(braise)>ier>,"(0, 1, 1)",5,5.55,6,40,181,847.1,3,40.3314917127071,2
15059,brassard,0.71,(bras)>ard>,"(0, 1, 1)",5,291.489999999999,4,40,52,113.07,3,48.076923076923,2
15061,brassée,0.07,(bras)>é>,"(0, 1, 1)",5,291.489999999999,4,80,57,846.24,1,77.1929824561403,2
15063,brasserie,1.89,(brasser)>erie>,"(0, 1, 1)",2,2.23,7,0,109,267.479999999999,4,21.1009174311926,2
15066,bravade,0.12,(brave)>ade>,"(0, 1, 1)",5,42.81,5,80,43,65.47,3,74.4186046511628,2
15067,bravait,1.52,(brave)>[VB]>,"(0, 1, 1)",5,42.81,5,40,1600,25208.9699999999,2,44.625,2
15070,bravement,0.59,(brave)>ment>,"(0, 1, 1)",5,42.81,5,60,919,5042.80999999999,4,51.5778019586507,2
15074,bravoure,2.78,(brave)>oure>,"(0, 1, 1)",5,42.81,5,20,1,2.78,4,0,2
15075,bredouilla,0.41,(bredouille)>[VB]>,"(0, 1, 1)",3,1.73,10,33.3333333333333,1600,25208.9699999999,2,63.5,2
15080,bredouillements,0,(bredouille)>ment>,"(0, 1, 1)",3,1.73,10,66.6666666666666,919,5042.80999999999,4,93.4711643090315,2
15084,brésilien,4.75,(brésil)>ien>,"(0, 1, 1)",1,4.75,6,0,66,291.01,3,22.7272727272727,2
15087,breuvage,0.83,(breuv(er))>age>,"(0, 1, 1)",3,1.88,8,0,201,707.48,3,49.2537313432835,2
15088,brevetée,0.11,(brevet)>[VB]>,"(0, 1, 1)",2,1.94,6,50,1600,25208.9699999999,2,74.75,2
15090,bricolage,0.87,(bricoler)>age>,"(0, 1, 1)",2,5.54,8,50,201,707.48,3,47.7611940298507,2
15096,bridés,0.66,(bride)>[VB]>,"(0, 1, 1)",2,2.76,5,50,1600,25208.9699999999,2,57.25,2
15097,bridger,0.35,(bridge)>[VB]>,"(0, 1, 1)",2,4.65999999999999,6,50,1600,25208.9699999999,2,64.875,2
15098,briefer,0.679999999999999,(brief)>[VB]>,"(0, 1, 1)",2,3.67999999999999,5,50,1600,25208.9699999999,2,57.0625,2
15100,briefing,3,(brief)>ing>,"(0, 1, 1)",2,3.67999999999999,5,0,20,68.61,3,40,2
15101,brièvement,1.92,(bref)>ment>,"(0, 1, 1)",3,39.27,4,33.3333333333333,919,5042.80999999999,4,26.8770402611534,2
15102,brièveté,0.13,(bref)>ité>,"(0, 1, 1)",3,39.27,4,66.6666666666666,334,1491.88,3,82.9341317365269,2
15103,brigadier,2.73,(brigade)>ier>,"(0, 1, 1)",2,19.38,7,50,181,847.1,3,26.5193370165745,2
15108,brillant,34.71,(briller)>ant/ent>,"(0, 1, 1)",3,62.27,7,0,522,3302.43999999999,7,3.83141762452107,2
15118,brimades,0.05,(brimer)>ade>,"(0, 1, 1)",1,0.05,6,0,43,65.47,3,76.7441860465116,2
15119,brindille,1.25,(brin)>ille>,"(0, 1, 1)",2,6.64,4,50,6,12.5099999999999,4,66.6666666666666,2
15123,briquées,0.4,(brique)>[VB]>,"(0, 1, 1)",4,25.05,6,50,1600,25208.9699999999,2,63.6875,2
15125,briquet,10.64,(brique)>et>,"(0, 1, 1)",4,25.05,6,25,75,229.51,2,8,2
15127,briquettes,0.02,(brique)>ette>,"(0, 1, 1)",4,25.05,6,75,110,295.429999999999,4,89.0909090909091,2
15128,brisa,67.93,(bris)>[VB]>,"(0, 1, 1)",4,74.33,4,0,1600,25208.9699999999,2,4.5,2
15131,brisant,0.559999999999999,(bris)>ant/ent>,"(0, 1, 1)",4,74.33,4,75,522,3302.43999999999,7,57.8544061302682,2
15149,brocanteur,0.29,(brocante)>eur>,"(0, 1, 1)",2,1.07,8,50,501,2127.06,3,67.8642714570858,2
15152,brochée,0,(broche)>[VB]>,"(0, 1, 1)",5,10.2,6,80,1600,25208.9699999999,2,91.125,2
15153,brochette,2.26,(broche)>ette>,"(0, 1, 1)",5,10.2,6,40,110,295.429999999999,4,26.3636363636363,2
15155,brochure,2.88999999999999,(broche)>ure>,"(0, 1, 1)",5,10.2,6,20,122,595.65,3,29.5081967213114,2
15162,broderie,0.97,(broder)>erie>,"(0, 1, 1)",2,4.19,6,50,109,267.479999999999,4,42.2018348623853,2
15166,bromure,0.52,(brôme)>ure>,"(0, 1, 1)",1,0.52,5,0,122,595.65,3,63.1147540983606,2
15167,broncha,0.75,(bronche)>[VB]>,"(0, 1, 1)",3,3,7,66.6666666666666,1600,25208.9699999999,2,55.5625,2
